2568-2,86010109,0,1,0,1,0,0,0,0,0
2568-2,86010110,0,1,0,1,1,0,0,0,0
2568-2,86010111,0,1,1,1,0,0,0,0,0
2568-2,86010112,0,1,0,1,0,0,0,1,0
2568-2,86010113,0,1,1,0,0,0,0,0,0
2568-2,86010115,0,1,0,1,0,0,0,0,0
2568-2,86010118,0,1,0,0,1,0,0,1,0
2568-2,86010119,0,1,0,0,0,0,0,1,0
2568-2,86010120,0,1,0,1,0,0,0,0,0
2568-2,86010121,0,1,0,0,1,0,0,0,0
2568-2,86010122,0,1,0,1,0,0,0,0,0
2568-2,86010124,0,1,0,1,0,0,0,1,0
2568-2,86010126,0,1,0,1,0,0,0,1,0
2568-2,86010127,0,1,0,1,1,0,0,0,0
2568-2,86010128,0,1,0,1,0,0,0,0,0
2568-2,86010129,0,1,0,0,0,0,0,1,0
2568-2,86010130,0,1,0,1,0,0,0,0,0
2568-2,86010131,0,1,0,1,0,0,0,0,0
2568-2,86010132,0,1,0,0,1,0,0,0,0
2568-2,86010133,0,1,0,1,0,0,0,0,0
2568-2,86010134,0,1,0,1,0,0,0,0,0
2568-2,86010136,0,1,0,0,1,0,0,0,0
2568-2,86010137,0,1,0,1,1,0,0,0,0
2568-2,86010139,0,1,0,1,0,0,0,0,0
2568-2,86010140,0,1,1,0,0,0,0,0,0
2568-2,86010142,0,1,1,1,0,0,0,0,0
2568-2,86010143,0,1,0,0,0,0,0,1,0
2568-2,86010145,0,1,0,0,0,0,0,1,0
2568-2,86010000,0,107,14,59,21,3,0,37,0
