2567-3,86010006,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,1,0,1
2567-3,86010006,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010006,บวชในศาสนา,0,0,0
2567-3,86010006,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010006,อื่น ๆ,0,0,0
2567-3,86010008,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010008,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010008,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010008,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010008,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010008,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010008,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010008,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010008,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010008,บวชในศาสนา,0,0,0
2567-3,86010008,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010008,อื่น ๆ,0,0,0
2567-3,86010009,นักเรียนจบทั้งหมด,10,5,15
2567-3,86010009,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010009,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,1,1
2567-3,86010009,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010009,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010009,สถาบันอาชีวศึกษาของรัฐบาล,10,4,14
2567-3,86010009,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010009,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010009,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010009,บวชในศาสนา,0,0,0
2567-3,86010009,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010009,อื่น ๆ,0,0,0
2567-3,86010010,นักเรียนจบทั้งหมด,40,26,66
2567-3,86010010,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010010,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,1,7,8
2567-3,86010010,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010010,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010010,สถาบันอาชีวศึกษาของรัฐบาล,38,19,57
2567-3,86010010,สถาบันอาชีวศึกษาของเอกชน,1,0,1
2567-3,86010010,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010010,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010010,บวชในศาสนา,0,0,0
2567-3,86010010,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010010,อื่น ๆ,0,0,0
2567-3,86010011,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010011,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010011,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010011,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010011,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010011,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010011,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010011,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010011,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010011,บวชในศาสนา,0,0,0
2567-3,86010011,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010011,อื่น ๆ,0,0,0
2567-3,86010013,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010013,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010013,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010013,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010013,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010013,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010013,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010013,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010013,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010013,บวชในศาสนา,0,0,0
2567-3,86010013,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010013,อื่น ๆ,0,0,0
2567-3,86010014,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010014,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010014,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010014,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010014,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010014,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010014,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010014,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
