2567-3,86010001,0,0,0,0,3,7,10,1,6,6,12,1,9,13,22,2,10,10,20,1,12,7,19,1,3,7,10,1,3,5,8,1,4,8,12,1,7,9,16,1,39,46,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,59,107,8
2567-3,86010002,0,0,0,0,5,8,13,1,9,13,22,1,14,21,35,2,8,11,19,1,7,7,14,1,2,14,16,1,13,9,22,1,9,3,12,1,10,9,19,1,49,53,102,6,10,4,14,1,15,6,21,1,6,6,12,1,31,16,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,90,184,11
2567-3,86010004,0,0,0,0,3,2,5,1,2,3,5,1,5,5,10,2,3,0,3,1,2,1,3,1,3,3,6,1,3,4,7,1,6,12,18,1,4,0,4,1,21,20,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,51,8
2567-3,86010006,0,0,0,0,11,10,21,1,3,7,10,1,14,17,31,2,13,9,22,1,11,6,17,1,3,11,14,1,3,7,10,1,12,3,15,1,10,7,17,1,52,43,95,6,7,11,18,1,20,7,27,1,9,6,15,1,36,24,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,84,186,11
2567-3,86010008,0,0,0,0,90,108,198,7,91,106,197,7,181,214,395,14,155,165,320,9,154,163,317,9,144,172,316,9,153,162,315,9,133,174,307,9,127,139,266,7,866,975,1841,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1189,2236,66
2567-3,86010009,6,4,10,1,12,9,21,1,13,8,21,1,31,21,52,3,9,5,14,1,10,2,12,1,9,11,20,1,8,9,17,1,8,11,19,1,14,9,23,1,58,47,105,6,14,14,28,1,20,10,30,1,10,6,16,1,44,30,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,98,231,12
2567-3,86010010,0,0,0,0,16,15,31,1,20,16,36,2,36,31,67,3,25,19,44,2,29,14,43,2,21,27,48,2,33,42,75,2,23,23,46,2,28,24,52,2,159,149,308,12,56,37,93,3,41,33,74,3,40,27,67,3,137,97,234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,277,609,24
2567-3,86010011,0,0,0,0,5,8,13,1,6,2,8,1,11,10,21,2,5,3,8,1,6,4,10,1,5,1,6,1,1,3,4,1,7,4,11,1,6,4,10,1,30,19,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,70,8
2567-3,86010013,0,0,0,0,9,19,28,1,19,18,37,1,28,37,65,2,46,32,78,2,42,40,82,3,28,17,45,2,19,19,38,2,7,7,14,1,8,10,18,1,150,125,275,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,162,340,13
2567-3,86010014,0,0,0,0,5,5,10,1,6,5,11,1,11,10,21,2,11,10,21,1,13,14,27,1,8,5,13,1,5,4,9,1,6,5,11,1,3,0,3,1,46,38,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,105,8
