2569-1,86010001,0,0,0,0,1,4,5,1,8,10,18,1,9,14,23,2,1,6,7,1,6,7,13,1,7,5,12,1,13,7,20,1,2,4,6,1,2,6,8,1,31,35,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,89,"8
"
2569-1,86010002,0,0,0,0,7,7,14,1,7,8,15,1,14,15,29,2,4,9,13,1,11,14,25,1,9,10,19,1,10,8,18,1,2,12,14,1,15,10,25,1,51,63,114,6,9,5,14,1,14,9,23,1,13,4,17,1,36,18,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,96,197,"11
"
2569-1,86010004,0,0,0,0,5,5,10,1,4,3,7,1,9,8,17,2,6,4,10,1,2,3,5,1,3,0,3,1,2,1,3,1,2,3,5,1,2,4,6,1,17,15,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,49,"8
"
2569-1,86010006,0,0,0,0,11,4,15,1,10,8,18,1,21,12,33,2,10,10,20,1,2,6,8,1,12,9,21,1,9,4,13,1,4,10,14,1,4,9,13,1,41,48,89,6,17,8,25,1,11,5,16,1,10,10,20,1,38,23,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,183,"11
"
2569-1,86010008,0,0,0,0,105,95,200,7,95,105,200,7,200,200,400,14,156,164,320,9,157,163,320,9,155,164,319,9,157,162,319,9,147,172,319,9,153,162,315,9,925,987,1912,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1187,2312,"68
"
2569-1,86010009,5,6,11,1,6,1,7,1,8,10,18,1,19,17,36,3,13,11,24,1,11,10,21,1,7,5,12,1,11,6,17,1,8,12,20,1,10,11,21,1,60,55,115,6,11,9,20,1,16,5,21,1,14,17,31,1,41,31,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,103,223,"12
"
2569-1,86010010,0,0,0,0,17,16,33,2,25,18,43,2,42,34,76,4,16,13,29,2,22,15,37,2,29,21,50,2,30,14,44,2,22,30,52,2,33,42,75,2,152,135,287,12,55,51,106,3,45,41,86,3,54,31,85,3,154,123,277,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,292,640,"25
"
2569-1,86010011,0,0,0,0,1,2,3,1,2,2,4,1,3,4,7,2,7,5,12,1,6,2,8,1,5,3,8,1,5,3,8,1,3,1,4,1,1,3,4,1,27,17,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,51,"8
"
2569-1,86010013,0,0,0,0,11,16,27,1,36,26,62,2,47,42,89,3,31,40,71,2,22,35,57,2,34,23,57,2,26,32,58,2,24,17,41,2,17,15,32,1,154,162,316,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,204,405,"14
"
2569-1,86010014,0,0,0,0,5,4,9,1,5,10,15,1,10,14,24,2,9,10,19,1,6,5,11,1,7,9,16,1,9,10,19,1,6,2,8,1,5,5,10,1,42,41,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,107,"8
"
