2562-1,86010001,0,0,0,0,7,2,9,1,4,9,13,1,11,11,22,2,9,7,16,1,7,0,7,1,9,5,14,1,6,7,13,1,9,4,13,1,5,4,9,1,45,27,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,94,8
2562-1,86010002,0,0,0,0,5,6,11,1,11,2,13,1,16,8,24,2,9,7,16,1,9,6,15,1,8,4,12,1,10,4,14,1,7,10,17,1,7,6,13,1,50,37,87,6,16,4,20,1,9,15,24,1,16,7,23,1,41,26,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,71,178,11
2562-1,86010004,0,0,0,0,1,4,5,1,5,11,16,1,6,15,21,2,2,1,3,1,5,1,6,1,5,3,8,1,1,4,5,1,5,3,8,1,0,8,8,1,18,20,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,59,8
2562-1,86010006,0,0,0,0,9,8,17,1,11,4,15,1,20,12,32,2,7,3,10,1,4,8,12,1,8,8,16,1,10,7,17,1,9,4,13,1,5,7,12,1,43,37,80,6,5,4,9,1,5,4,9,1,7,7,14,1,17,15,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,144,11
2562-1,86010008,0,0,0,0,92,108,200,7,91,108,199,7,183,216,399,14,133,141,274,7,146,131,277,7,129,155,284,7,122,148,270,7,147,149,296,7,147,145,292,7,824,869,1693,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1085,2092,56
2562-1,86010009,0,0,0,0,9,9,18,1,6,8,14,1,15,17,32,2,18,6,24,1,7,17,24,1,13,4,17,1,8,5,13,1,10,5,15,1,9,4,13,1,65,41,106,6,12,8,20,1,9,9,18,1,9,5,14,1,30,22,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,80,190,11
2562-1,86010010,0,0,0,0,29,33,62,2,21,29,50,2,50,62,112,4,24,24,48,2,30,25,55,2,34,20,54,2,34,22,56,2,21,24,45,2,39,32,71,2,182,147,329,12,54,49,103,3,52,40,92,3,37,36,73,3,143,125,268,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,334,709,25
2562-1,86010011,0,0,0,0,5,6,11,1,8,3,11,1,13,9,22,2,7,4,11,1,5,2,7,1,6,2,8,1,4,3,7,1,4,1,5,1,5,0,5,1,31,12,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,65,8
2562-1,86010013,0,0,0,0,7,1,8,1,7,7,14,1,14,8,22,2,11,15,26,1,8,10,18,1,10,6,16,1,10,8,18,1,11,8,19,1,2,5,7,1,52,52,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,60,126,8
2562-1,86010014,0,0,0,0,3,3,6,1,2,6,8,1,5,9,14,2,5,2,7,1,6,7,13,1,2,7,9,1,6,3,9,1,0,8,8,1,6,1,7,1,25,28,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,67,8
