2562-2,86010001,0,0,0,0,7,2,9,1,6,10,16,1,13,12,25,2,9,9,18,1,6,0,6,1,9,5,14,1,6,6,12,1,9,4,13,1,6,4,10,1,45,28,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,40,98,8
2562-2,86010002,0,0,0,0,6,6,12,1,13,2,15,1,19,8,27,2,9,6,15,1,9,5,14,1,8,5,13,1,8,4,12,1,7,10,17,1,7,7,14,1,48,37,85,6,16,4,20,1,8,14,22,1,14,6,20,1,38,24,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,69,174,11
2562-2,86010004,0,0,0,0,1,5,6,1,5,9,14,1,6,14,20,2,2,1,3,1,5,1,6,1,5,3,8,1,1,5,6,1,5,3,8,1,0,8,8,1,18,21,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,59,8
2562-2,86010006,0,0,0,0,8,8,16,1,12,3,15,1,20,11,31,2,7,3,10,1,4,8,12,1,8,7,15,1,10,7,17,1,8,4,12,1,6,7,13,1,43,36,79,6,4,4,8,1,5,4,9,1,6,7,13,1,15,15,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,62,140,11
2562-2,86010008,0,0,0,0,92,108,200,7,91,108,199,7,183,216,399,14,133,141,274,7,146,130,276,7,127,152,279,7,121,147,268,7,146,149,295,7,147,145,292,7,820,864,1684,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,1080,2083,56
2562-2,86010009,0,0,0,0,7,8,15,1,6,8,14,1,13,16,29,2,16,6,22,1,6,18,24,1,14,4,18,1,8,5,13,1,10,4,14,1,9,4,13,1,63,41,104,6,12,8,20,1,9,9,18,1,8,5,13,1,29,22,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,79,184,11
2562-2,86010010,0,0,0,0,29,34,63,2,21,30,51,2,50,64,114,4,24,24,48,2,32,24,56,2,36,21,57,2,33,22,55,2,21,26,47,2,37,32,69,2,183,149,332,12,53,49,102,3,52,39,91,3,38,36,74,3,143,124,267,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,337,713,25
2562-2,86010011,0,0,0,0,4,6,10,1,8,3,11,1,12,9,21,2,8,4,12,1,5,2,7,1,6,2,8,1,4,3,7,1,4,1,5,1,5,0,5,1,32,12,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,65,8
2562-2,86010013,0,0,0,0,7,1,8,1,6,2,8,1,13,3,16,2,11,15,26,1,8,10,18,1,9,6,15,1,10,8,18,1,11,6,17,1,2,5,7,1,51,50,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,53,117,8
2562-2,86010014,0,0,0,0,3,3,6,1,3,6,9,1,6,9,15,2,7,2,9,1,7,7,14,1,2,7,9,1,6,3,9,1,0,8,8,1,6,1,7,1,28,28,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,71,8
2562-2,86010015,5,3,8,1,4,2,6,1,2,3,5,1,11,8,19,3,4,6,10,1,6,6,12,1,3,7,10,1,7,6,13,1,3,2,5,1,3,6,9,1,26,33,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,78,9
2562-2,86010016,0,0,0,0,7,8,15,1,11,6,17,1,18,14,32,2,7,10,17,1,8,4,12,1,10,6,16,1,8,8,16,1,5,8,13,1,6,1,7,1,44,37,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,51,113,8
2562-2,86010017,6,7,13,1,5,6,11,1,3,9,12,1,14,22,36,3,10,2,12,1,6,8,14,1,7,3,10,1,6,5,11,1,6,6,12,1,7,3,10,1,42,27,69,6,9,7,16,1,14,8,22,1,10,7,17,1,33,22,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,71,160,12
2562-2,86010019,3,9,12,1,6,3,9,1,7,7,14,1,16,19,35,3,12,7,19,1,9,5,14,1,6,7,13,1,4,8,12,1,3,6,9,1,7,5,12,1,41,38,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,114,9
2562-2,86010020,3,5,8,1,5,5,10,1,6,3,9,1,14,13,27,3,6,4,10,1,4,2,6,1,5,8,13,1,5,3,8,1,5,2,7,1,3,2,5,1,28,21,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,76,9
2562-2,86010021,0,0,0,0,76,59,135,4,67,40,107,4,143,99,242,8,99,76,175,6,99,112,211,6,103,82,185,6,82,92,174,5,97,104,201,5,66,99,165,5,546,565,1111,33,74,55,129,4,56,45,101,3,42,60,102,3,172,160,332,10,18,28,46,2,20,13,33,2,11,42,53,2,49,83,132,6,910,907,1817,57
2562-2,86010023,3,6,9,1,7,8,15,1,8,8,16,1,18,22,40,3,10,8,18,1,9,6,15,1,13,4,17,1,7,8,15,1,9,2,11,1,10,5,15,1,58,33,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,131,9
2562-2,86010024,1,3,4,1,12,6,18,1,3,7,10,1,16,16,32,3,8,6,14,1,7,4,11,1,5,3,8,1,6,2,8,1,6,4,10,1,3,8,11,1,35,27,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,94,9
2562-2,86010025,5,6,11,1,6,5,11,1,12,8,20,1,23,19,42,3,4,7,11,1,6,5,11,1,8,7,15,1,12,9,21,1,8,9,17,1,15,13,28,1,53,50,103,6,11,9,20,1,16,11,27,1,4,5,9,1,31,25,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,94,201,12
2562-2,86010027,0,0,0,0,8,11,19,1,19,9,28,1,27,20,47,2,10,13,23,1,18,12,30,1,7,12,19,1,5,1,6,1,12,10,22,1,9,5,14,1,61,53,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,73,161,8
2562-2,86010029,0,0,0,0,2,7,9,1,1,2,3,1,3,9,12,2,2,6,8,1,3,4,7,1,3,4,7,1,6,1,7,1,4,4,8,1,3,5,8,1,21,24,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,57,8
2562-2,86010030,0,0,0,0,0,2,2,1,7,4,11,1,7,6,13,2,6,4,10,1,8,1,9,1,3,2,5,1,3,5,8,1,6,2,8,1,6,3,9,1,32,17,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,62,8
