2566-1,86010001,0,0,0,0,5,6,11,1,13,4,17,1,18,10,28,2,12,5,17,1,3,6,9,1,3,7,10,1,3,7,10,1,6,8,14,1,6,2,8,1,33,35,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,96,8
2566-1,86010002,0,0,0,0,5,12,17,1,9,10,19,1,14,22,36,2,9,9,18,1,7,13,20,1,12,7,19,1,11,5,16,1,10,6,16,1,12,4,16,1,61,44,105,6,12,7,19,1,7,7,14,1,10,7,17,1,29,21,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,87,191,11
2566-1,86010004,0,0,0,0,6,3,9,1,2,3,5,1,8,6,14,2,2,3,5,1,3,3,6,1,3,4,7,1,5,11,16,1,4,0,4,1,5,2,7,1,22,23,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,59,8
2566-1,86010006,0,0,0,0,3,6,9,1,12,9,21,1,15,15,30,2,11,5,16,1,4,11,15,1,5,7,12,1,12,3,15,1,8,5,13,1,9,9,18,1,49,40,89,6,24,9,33,1,15,10,25,1,6,8,14,1,45,27,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,82,191,11
2566-1,86010008,0,0,0,0,92,106,198,7,89,109,198,7,181,215,396,14,155,165,320,9,148,173,321,9,155,165,320,9,137,175,312,9,128,141,269,7,143,125,268,7,866,944,1810,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1159,2206,64
2566-1,86010009,11,10,21,1,11,10,21,1,9,7,16,1,31,27,58,3,7,3,10,1,10,9,19,1,9,9,18,1,10,7,17,1,13,6,19,1,8,16,24,1,57,50,107,6,17,13,30,1,12,5,17,1,8,7,15,1,37,25,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,102,227,12
2566-1,86010010,0,0,0,0,17,13,30,2,25,19,44,2,42,32,74,4,33,13,46,2,23,22,45,2,26,40,66,2,24,24,48,2,24,27,51,2,30,27,57,2,160,153,313,12,48,29,77,3,44,32,76,3,43,40,83,3,135,101,236,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,286,623,25
2566-1,86010011,0,0,0,0,4,1,5,1,9,3,12,1,13,4,17,2,6,4,10,1,6,0,6,1,1,3,4,1,7,4,11,1,6,4,10,1,5,1,6,1,31,16,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,64,8
2566-1,86010013,0,0,0,0,12,16,28,1,23,13,36,1,35,29,64,2,52,45,97,3,32,24,56,2,20,27,47,2,8,7,15,1,8,11,19,1,4,8,12,1,124,122,246,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,151,310,12
2566-1,86010014,0,0,0,0,4,4,8,1,8,6,14,1,12,10,22,2,12,17,29,1,13,11,24,1,3,2,5,1,6,6,12,1,4,0,4,1,7,5,12,1,45,41,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,108,8
2566-1,86010015,4,3,7,1,3,5,8,1,5,0,5,1,12,8,20,3,6,3,9,1,2,4,6,1,3,2,5,1,2,4,6,1,4,5,9,1,9,6,15,1,26,24,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,70,9
2566-1,86010016,0,0,0,0,6,5,11,1,6,8,14,1,12,13,25,2,14,11,25,1,8,6,14,1,7,7,14,1,11,4,15,1,10,10,20,1,7,4,11,1,57,42,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,55,124,8
2566-1,86010017,7,5,12,1,9,7,16,1,6,8,14,1,22,20,42,3,4,4,8,1,6,5,11,1,5,4,9,1,3,9,12,1,9,4,13,1,7,10,17,1,34,36,70,6,9,3,12,1,8,8,16,1,4,8,12,1,21,19,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,75,152,12
2566-1,86010019,5,6,11,1,5,7,12,1,4,9,13,1,14,22,36,3,11,10,21,1,3,10,13,1,5,3,8,1,6,4,10,1,13,5,18,1,10,5,15,1,48,37,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,121,9
2566-1,86010020,5,5,10,1,6,5,11,1,2,2,4,1,13,12,25,3,0,2,2,1,6,5,11,1,4,7,11,1,5,1,6,1,3,3,6,1,6,1,7,1,24,19,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,68,9
2566-1,86010021,0,0,0,0,50,45,95,4,42,38,80,4,92,83,175,8,76,74,150,6,59,74,133,6,101,83,184,6,87,86,173,6,94,85,179,6,88,113,201,6,505,515,1020,36,97,88,185,5,105,75,180,5,97,66,163,5,299,229,528,15,63,74,137,4,29,47,76,2,21,35,56,2,0,0,0,0,0,0,0,0,0,0,0,0,113,156,269,8,1009,983,1992,67
2566-1,86010023,7,6,13,1,8,4,12,1,3,5,8,1,18,15,33,3,7,9,16,1,3,5,8,1,9,11,20,1,10,9,19,1,9,6,15,1,9,7,16,1,47,47,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,127,9
2566-1,86010024,3,3,6,1,6,1,7,1,8,5,13,1,17,9,26,3,6,8,14,1,10,7,17,1,10,8,18,1,5,8,13,1,10,5,15,1,7,5,12,1,48,41,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,115,9
2566-1,86010025,6,6,12,1,10,6,16,1,9,9,18,1,25,21,46,3,7,3,10,1,5,5,10,1,6,10,16,1,12,10,22,1,7,7,14,1,7,5,12,1,44,40,84,6,8,6,14,1,7,4,11,1,11,6,17,1,26,16,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,77,172,12
2566-1,86010027,4,2,6,1,9,8,17,1,10,10,20,1,23,20,43,3,11,7,18,1,7,11,18,1,6,9,15,1,17,6,23,1,7,10,17,1,18,14,32,1,66,57,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,77,166,9
2566-1,86010029,0,0,0,0,7,5,12,1,7,4,11,1,14,9,23,2,6,5,11,1,4,4,8,1,0,6,6,1,2,3,5,1,3,4,7,1,4,7,11,1,19,29,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,71,8
2566-1,86010030,0,0,0,0,2,7,9,1,9,7,16,1,11,14,25,2,4,2,6,1,3,1,4,1,3,1,4,1,5,5,10,1,6,2,8,1,7,0,7,1,28,11,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,64,8
2566-1,86010032,5,2,7,1,1,3,4,1,2,3,5,1,8,8,16,3,4,2,6,1,2,2,4,1,1,3,4,1,5,0,5,1,6,2,8,1,6,1,7,1,24,10,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,50,9
2566-1,86010036,0,0,0,0,3,0,3,1,5,2,7,1,8,2,10,2,6,0,6,1,4,2,6,1,5,1,6,1,3,5,8,1,5,3,8,1,3,5,8,1,26,16,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,52,8
2566-1,86010037,0,0,0,0,6,9,15,1,5,5,10,1,11,14,25,2,9,14,23,1,5,4,9,1,7,8,15,1,11,6,17,1,7,10,17,1,11,7,18,1,50,49,99,6,19,9,28,1,16,8,24,1,15,9,24,1,50,26,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,89,200,11
