2564-3,86010001,0,0,0,0,6,5,11,1,1,2,3,1,7,7,14,2,6,2,8,1,5,8,13,1,6,6,12,1,6,1,7,1,10,4,14,1,8,4,12,1,41,25,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,80,8
2564-3,86010002,0,0,0,0,10,6,16,1,5,11,16,1,15,17,32,2,8,7,15,1,10,4,14,1,10,6,16,1,11,5,16,1,8,6,14,1,8,7,15,1,55,35,90,6,10,7,17,1,8,8,16,1,15,5,20,1,33,20,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,72,175,11
2564-3,86010004,0,0,0,0,3,1,4,1,2,5,7,1,5,6,11,2,3,5,8,1,5,10,15,1,4,1,5,1,4,2,6,1,6,3,9,1,2,5,7,1,24,26,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,61,8
2564-3,86010006,0,0,0,0,8,2,10,1,3,9,12,1,11,11,22,2,4,6,10,1,9,3,12,1,8,5,13,1,3,7,10,1,12,6,18,1,11,6,17,1,47,33,80,6,7,5,12,1,8,8,16,1,3,3,6,1,18,16,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,60,136,11
2564-3,86010008,0,0,0,0,90,110,200,7,98,102,200,7,188,212,400,14,153,165,318,9,143,174,317,9,134,145,279,7,145,130,275,7,121,149,270,7,120,144,264,7,816,907,1723,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1119,2123,60
2564-3,86010009,0,0,0,0,8,2,10,1,12,10,22,1,20,12,32,2,7,10,17,1,7,8,15,1,14,6,20,1,8,18,26,1,12,7,19,1,9,7,16,1,57,56,113,6,9,7,16,1,8,4,12,1,15,8,23,1,32,19,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,87,196,11
2564-3,86010010,0,0,0,0,30,16,46,2,18,21,39,2,48,37,85,4,28,40,68,2,23,27,50,2,21,23,44,2,30,26,56,2,35,22,57,2,34,22,56,2,171,160,331,12,47,43,90,3,56,29,85,3,45,43,88,3,148,115,263,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,312,679,25
2564-3,86010011,0,0,0,0,6,4,10,1,8,1,9,1,14,5,19,2,4,4,8,1,7,3,10,1,7,4,11,1,4,1,5,1,5,0,5,1,6,3,9,1,33,15,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,67,8
2564-3,86010013,0,0,0,0,12,9,21,1,13,13,26,1,25,22,47,2,26,27,53,2,11,7,18,1,7,11,18,1,4,9,13,1,5,4,9,1,10,8,18,1,63,66,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,176,9
2564-3,86010014,0,0,0,0,3,1,4,1,5,4,9,1,8,5,13,2,3,3,6,1,6,7,13,1,5,0,5,1,7,5,12,1,2,6,8,1,6,1,7,1,29,22,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,64,8
2564-3,86010015,4,0,4,1,4,5,9,1,3,4,7,1,11,9,20,3,3,3,6,1,4,4,8,1,4,5,9,1,8,6,14,1,5,8,13,1,7,6,13,1,31,32,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,83,9
2564-3,86010016,0,0,0,0,12,9,21,1,5,6,11,1,17,15,32,2,8,8,16,1,9,3,12,1,10,9,19,1,8,4,12,1,12,4,16,1,7,9,16,1,54,37,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,123,8
2564-3,86010017,8,11,19,1,6,4,10,1,6,5,11,1,20,20,40,3,7,5,12,1,3,7,10,1,10,4,14,1,9,9,18,1,9,3,12,1,7,5,12,1,45,33,78,6,8,8,16,1,8,2,10,1,8,5,13,1,24,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,157,12
2564-3,86010019,7,10,17,1,10,9,19,1,2,10,12,1,19,29,48,3,6,3,9,1,5,5,10,1,12,5,17,1,8,5,13,1,5,7,12,1,3,10,13,1,39,35,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,122,9
2564-3,86010020,2,2,4,1,1,1,2,1,4,5,9,1,7,8,15,3,5,6,11,1,5,2,7,1,4,3,7,1,6,1,7,1,6,7,13,1,6,3,9,1,32,22,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,69,9
2564-3,86010021,0,0,0,0,43,36,79,4,40,51,91,4,83,87,170,8,87,76,163,6,82,68,150,6,96,82,178,6,89,115,204,6,113,82,195,6,87,94,181,5,554,517,1071,35,107,71,178,5,62,64,126,4,71,58,129,4,240,193,433,13,24,39,63,2,22,47,69,2,17,27,44,2,0,0,0,0,0,0,0,0,0,0,0,0,63,113,176,6,940,910,1850,62
2564-3,86010023,3,7,10,1,4,5,9,1,5,8,13,1,12,20,32,3,10,7,17,1,10,9,19,1,8,5,13,1,8,7,15,1,11,4,15,1,7,7,14,1,54,39,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,125,9
2564-3,86010024,5,3,8,1,4,7,11,1,5,3,8,1,14,13,27,3,10,7,17,1,5,10,15,1,10,5,15,1,7,5,12,1,5,3,8,1,6,2,8,1,43,32,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,45,102,9
