2568-3,86010008,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010008,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010008,โรงเรียนอื่น สังกัด อบท.,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,0,0,0
2568-3,86010008,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,นักเรียนจบทั้งหมด,7,11,18,6,10,16,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2568-3,86010009,โรงเรียนเดิม,6,9,15,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,โรงเรียนอื่น สังกัด สพฐ.,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,โรงเรียนสังกัดเอกชน,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2568-3,86010009,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010009,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010010,นักเรียนจบทั้งหมด,28,25,53,28,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010010,โรงเรียนเดิม,28,25,53,28,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010010,โรงเรียนอื่น สังกัด สพฐ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010010,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
